,postcode,house_price,area,size,purchase_price,lat,lon
486,1052 TV Netherlands,250000.0,50.0,,154666.66666666666,52.37804939999999,4.8731479
487,1052 TX Netherlands,250000.0,45.0,,181032.9375,52.3775357,4.8728161
488,1053 AX Netherlands,375000.0,55.0,98.75,449166.6666666667,52.36694199999999,4.863219099999999
489,1053 BX Netherlands,250000.0,45.0,75.0,261188.4935064935,52.3670481,4.8668885
490,1053 CG Netherlands,300000.0,54.0,93.27272727272727,1279985.5182481753,52.36650969999999,4.8670857
491,1053 CL Netherlands,325000.0,58.0,97.66666666666667,247527.53333333333,52.3662834,4.8667213
492,1053 DH Netherlands,262500.0,45.5,,171764.70588235295,52.3663937,4.8695863
493,1053 ED Netherlands,225000.0,27.0,523.0,1737427.027027027,52.36671219999999,4.8702252
494,1053 GA Netherlands,585000.0,80.0,,492968.8888888889,52.3654318,4.865204299999999
495,1053 GB Netherlands,315000.0,45.0,92.66666666666667,595807.3582089553,52.3652579,4.8644869
496,1053 GD Netherlands,247500.0,34.5,,213030.8875,52.36491909999999,4.8630815
497,1053 GT Netherlands,285000.0,47.0,,219667.39130434784,52.363402,4.8634811
498,1053 HA Netherlands,900000.0,131.0,123.71428571428571,696465.3170731707,52.3670619,4.8762558
499,1053 KM Netherlands,350000.0,67.0,455.6666666666667,779117.2444444444,52.3695455,4.870720899999999
500,1053 KR Netherlands,350000.0,62.0,,234127.32142857142,52.3669376,4.872469199999999
501,1053 KS Netherlands,525000.0,70.0,169.0,190077.6923076923,52.366409,4.8728424
502,1053 KV Netherlands,450000.0,78.0,,306445.45454545453,52.3705505,4.8703568
503,1053 LM Netherlands,500000.0,82.5,189.8,504459.2156862745,52.3702011,4.874751300000001
504,1053 LN Netherlands,595000.0,95.0,145.4,362464.25,52.3696539,4.8750072
505,1053 ML Netherlands,450000.0,79.0,84.0,432318.33898305084,52.3658827,4.8737734
506,1053 NG Netherlands,350000.0,69.0,,258320.0,52.3631675,4.8633077
507,1053 NM Netherlands,567000.0,91.0,105.36363636363636,1006452.4285714285,52.3622883,4.859603799999999
508,1053 NZ Netherlands,250000.0,42.0,,156180.0,52.3631955,4.8615016
509,1053 RA Netherlands,360000.0,80.0,,250464.2857142857,52.3644087,4.8634986
510,1053 RG Netherlands,337500.0,62.5,166.0,207656.0,52.36374900000001,4.8606728
511,1053 SE Netherlands,245000.0,47.0,91.0,456963.4375,52.3639255,4.859922
512,1053 SW Netherlands,525000.0,83.0,,307486.0,52.3687243,4.865870399999999
513,1053 VL Netherlands,439000.0,62.0,,289888.31481481483,52.3664481,4.8715058
514,1053 WG Netherlands,1875000.0,321.0,140.45,956017.7142857143,52.371162,4.8725082
515,1053 WL Netherlands,650000.0,108.0,96.0,293787.0967741936,52.3708436,4.8716162
516,1053 XE Netherlands,475000.0,73.0,137.0,234763.01369863015,52.3673996,4.8733008
517,1053 ZS Netherlands,1100000.0,160.0,147.0,356528.0,52.3672642,4.8752404
518,1054 AA Netherlands,595000.0,88.0,122.0,381863.3333333333,52.3662585,4.8775277
519,1054 AD Netherlands,995000.0,146.0,901.3,12509074.074074075,52.3646723,4.878603099999999
520,1054 AH Netherlands,750000.0,120.0,698.0,1325796.875,52.3648663,4.8756498
521,1054 AJ Netherlands,398000.0,62.0,102.0,538425.2592592592,52.3652689,4.875234
522,1054 AP Netherlands,1100000.0,220.0,,456921.8181818182,52.3650592,4.8745464
523,1054 AZ Netherlands,875000.0,108.0,74.0,360805.1034482759,52.36546999999999,4.8780948
524,1054 BM Netherlands,1435000.0,194.5,86.5,413072.0,52.3641054,4.8742785
525,1054 CK Netherlands,425000.0,58.0,108.0,807438.4375,52.3646199,4.8768712
526,1054 DZ Netherlands,450000.0,64.0,151.0,313522.7272727273,52.3622374,4.8808918
527,1054 EB Netherlands,675000.0,144.0,185.0,590071.2972972973,52.3622374,4.8808918
528,1054 EJ Netherlands,950000.0,164.0,109.91666666666667,348844.3043478261,52.3622374,4.8808918
529,1054 ES Netherlands,1374500.0,183.0,970.2222222222222,3060781.808333333,52.3622374,4.8808918
530,1054 EV Netherlands,2240000.0,198.0,164.33333333333334,3445158.9411764704,52.3617232,4.878343099999999
531,1054 GC Netherlands,575000.0,85.0,,304510.53846153844,52.36266,4.8788317
532,1054 GE Netherlands,749000.0,119.0,209.4,5044659.083333333,52.3624027,4.877513299999999
533,1054 GG Netherlands,1295000.0,127.0,150.0,659091.6129032258,52.3620833,4.876386600000001
534,1054 GJ Netherlands,1280000.0,179.0,578.0,865959.724137931,52.36188420000001,4.8760805
535,1054 GK Netherlands,3400000.0,163.0,322.0,1154956.24,52.3614552,4.8745587
536,1054 GS Netherlands,3550000.0,395.0,252.5,836431.2222222222,52.3612586,4.8789798
537,1054 GT Netherlands,3000000.0,312.0,162.23529411764707,1459346.8823529412,52.3608963,4.8721135
538,1054 HP Netherlands,450000.0,73.0,83.0,576473.8181818182,52.362185,4.8728913
539,1054 HR Netherlands,1379000.0,167.0,163.85714285714286,648621.4146341464,52.3619014,4.871764199999999
540,1054 JC Netherlands,674500.0,96.0,186.66666666666666,3821476.714285714,52.3610236,4.8683244
541,1054 JE Netherlands,425000.0,67.0,188.51724137931035,1165915.283018868,52.3624027,4.877513299999999
542,1054 KJ Netherlands,469000.0,75.0,136.0,304556.5333333333,52.3589817,4.8598193
543,1054 LG Netherlands,460000.0,70.0,187.0,690720.7906976744,52.3581693,4.8570104
544,1054 LR Netherlands,550000.0,83.0,136.0,384374.8787878788,52.3574631,4.8578703
545,1054 MA Netherlands,795000.0,113.0,361.85714285714283,409672.86842105264,52.356779,4.8556472
546,1054 MJ Netherlands,275000.0,52.0,94.0,719426.2857142857,52.3621114,4.8643038
547,1054 ML Netherlands,750000.0,118.0,109.0,471131.25581395347,52.3611525,4.8649464
548,1054 MT Netherlands,349000.0,56.0,110.3157894736842,270039.73913043475,52.3620532,4.8674168
549,1054 SZ Netherlands,398000.0,59.0,183.33333333333334,7173670.875,52.3586535,4.8567551
550,1054 TL Netherlands,549000.0,85.0,147.125,421560.0,52.3599902,4.8582071
551,1054 TW Netherlands,415000.0,65.0,107.0,242723.4871794872,52.359512,4.8598276
552,1054 VA Netherlands,412000.0,64.5,,290034.51612903224,52.3594217,4.8597259
553,1054 VM Netherlands,429000.0,72.0,,196060.02790697676,52.3622014,4.8623061
554,1054 WG Netherlands,324500.0,54.0,100.0,387105.09523809527,52.3602688,4.8582185
555,1054 WJ Netherlands,799000.0,117.0,108.0,217250.34615384616,52.3622986,4.8660046
556,1054 WK Netherlands,437500.0,63.0,99.3076923076923,762446.4366197183,52.3620516,4.8650091
557,1054 WN Netherlands,750000.0,96.0,,4484658.536585365,52.361594,4.863150099999999
558,1054 XH Netherlands,700000.0,115.0,128.0,286259.25641025644,52.3630023,4.8665983
559,1054 XM Netherlands,875000.0,133.0,138.77777777777777,421790.61818181816,52.3618217,4.8617968
560,1054 ZH Netherlands,850000.0,134.0,120.0,461358.7586206897,52.3656071,4.8744667
561,1055 AA Netherlands,179800.0,34.8,,4318036.339031339,52.3766639,4.8446295
562,1055 AB Netherlands,450000.0,82.0,,301324.9555555555,52.3767899,4.8466252
563,1055 AK Netherlands,425000.0,94.0,,289525.5,52.376948,4.847798200000001
564,1055 AM Netherlands,347500.0,57.0,,320320.0,52.37623139999999,4.8483356
565,1055 AN Netherlands,325000.0,49.0,,217698.77777777778,52.3766438,4.8481103
566,1055 AP Netherlands,285000.0,51.0,,199833.1851851852,52.377137,4.8478546
567,1055 BD Netherlands,300000.0,56.0,,219585.4,52.3765182,4.8501384
568,1055 BX Netherlands,275000.0,57.0,,148015.85185185185,52.3768854,4.8518229
569,1055 CD Netherlands,272500.0,50.5,,183340.5,52.37694,4.8519691
570,1055 CE Netherlands,259000.0,59.0,,184219.69696969696,52.37726259999999,4.851774199999999
571,1055 EA Netherlands,575000.0,122.0,,16936275.225806452,52.3782511,4.8477823
572,1055 EK Netherlands,482000.0,126.0,,39423078.53608248,52.37851999999999,4.8456348
573,1055 EP Netherlands,269000.0,55.0,,1617578.2954545454,52.3788116,4.8484951
574,1055 GA Netherlands,309000.0,58.0,,186029.16666666666,52.3799686,4.8499351
575,1055 HN Netherlands,259000.0,50.0,,6525333.106382979,52.38081400000001,4.8480889
576,1055 HT Netherlands,250000.0,50.0,,7939026.042553191,52.38086269999999,4.8489108
577,1055 KB Netherlands,250000.0,56.0,101.0,427166.6666666667,52.3840338,4.846581
578,1055 KX Netherlands,365000.0,84.0,,162727.85714285713,52.3824495,4.8500078
579,1055 LW Netherlands,329000.0,70.0,,342525.0,52.3797801,4.855958999999999
580,1055 MA Netherlands,389000.0,75.0,212.22222222222223,562461.1685393258,52.3814485,4.8532218
581,1055 MJ Netherlands,200000.0,30.0,199.15384615384616,9463497.833333334,52.3841731,4.8475781
582,1055 NA Netherlands,325000.0,72.0,,367296.77419354836,52.3814048,4.8535014
583,1055 ND Netherlands,750000.0,140.0,260.25,524890.0,52.3828219,4.8508552
584,1055 NJ Netherlands,285000.0,61.0,,206040.27777777778,52.3835737,4.852138699999999
585,1055 NM Netherlands,292500.0,56.0,,244040.0,52.38462939999999,4.8490854
586,1055 NT Netherlands,375000.0,70.0,,183430.0,52.384621,4.8492324
587,1055 NV Netherlands,220000.0,52.0,,172181.81818181818,52.3840605,4.8504877
588,1055 NX Netherlands,305000.0,57.0,,214960.0909090909,52.3839801,4.8505915
589,1055 PK Netherlands,375000.0,80.0,,176264.25,52.3849823,4.8575859
590,1055 PR Netherlands,335000.0,76.0,,241250.0,52.3847849,4.8496858
591,1055 RB Netherlands,450000.0,78.0,,180745.64912280702,52.3822585,4.8574715
592,1055 RD Netherlands,212500.0,43.0,10015.368421052632,4365685.161290322,52.38254740000001,4.8577765
593,1055 RZ Netherlands,461250.0,90.75,2972.0,338822.75,52.3841176,4.8571702
594,1055 SC Netherlands,439000.0,103.0,,307577.22580645164,52.3763845,4.8464246
595,1055 SN Netherlands,300000.0,57.0,,4214364.782608695,52.3770602,4.8547139
596,1055 SV Netherlands,295000.0,53.0,,296500.0,52.3770985,4.8552421
597,1055 TM Netherlands,350000.0,60.0,113.0,208437.2,52.3791505,4.8578611
598,1055 TT Netherlands,185000.0,37.0,8502.0,2794999.714285714,52.3806709,4.856198
599,1055 VE Netherlands,325000.0,56.0,99.0,245245.0,52.3794771,4.858547499999999
600,1055 WN Netherlands,250000.0,48.0,,176314.47619047618,52.3807379,4.8591052
601,1055 XP Netherlands,375000.0,68.0,469.6,187928.80701754385,52.3816987,4.854893199999999
602,1055 XR Netherlands,265000.0,52.0,125.0,224079.44444444444,52.3820079,4.8537145
603,1055 XS Netherlands,275000.0,52.0,,188181.77142857143,52.3825251,4.8527976
604,1055 ZT Netherlands,265000.0,50.0,634.0,246350.06666666668,52.3839891,4.8545866
605,1056 CN Netherlands,250000.0,56.0,,197547.0243902439,52.370827,4.8496934
606,1056 DA Netherlands,350000.0,58.0,,287781.9069767442,52.3703624,4.850315699999999
607,1056 DG Netherlands,260000.0,52.0,,180870.0,52.3736888,4.848528
608,1056 DR Netherlands,250000.0,43.0,135.0,169777.9,52.3720466,4.8550677
609,1056 EH Netherlands,499000.0,92.0,115.33333333333333,337344.8275862069,52.3705548,4.8531034
610,1056 EL Netherlands,275000.0,50.0,,205750.0,52.3699153,4.8488381
611,1056 EM Netherlands,500000.0,104.0,,3922068.222222222,52.3749161,4.8576032
612,1056 EN Netherlands,599000.0,135.0,2824.0,8254360.027027027,52.3752751,4.8574961
613,1056 EP Netherlands,345000.0,77.0,2824.0,10431738.71942446,52.3757057,4.8573001
614,1056 ET Netherlands,585000.0,130.0,143.63636363636363,408817.96153846156,52.3717248,4.8594769
615,1056 EW Netherlands,369000.0,78.0,203.33333333333334,292935.8333333333,52.37288239999999,4.859066599999999
616,1056 JH Netherlands,250000.0,51.0,167.75,7002302.666666667,52.3731523,4.8631605
617,1056 KB Netherlands,300000.0,49.0,,211383.53191489363,52.372772,4.8645599
618,1056 KM Netherlands,349000.0,55.0,139.0,209572.88235294117,52.37330559999999,4.8653172
619,1056 KN Netherlands,325000.0,54.0,,218036.5,52.3737514,4.8645043
620,1056 KT Netherlands,225000.0,40.0,,137882.35294117648,52.37086799999999,4.864876
621,1056 KW Netherlands,150000.0,23.0,,133747.61904761905,52.3711296,4.8650932
622,1056 KZ Netherlands,136000.0,21.0,,140950.0,52.3713098,4.8652086
623,1056 LD Netherlands,321500.0,66.08733333333333,,336694.93617021275,52.3763918,4.855970200000001
624,1056 NP Netherlands,275000.0,50.0,,164646.55555555556,52.3702398,4.8490397
625,1056 PJ Netherlands,485000.0,74.0,,357492.85714285716,52.37141519999999,4.848599600000001
626,1056 PN Netherlands,359666.6666666667,74.66666666666667,136.0,214515.55555555556,52.372841,4.8478775
627,1056 PS Netherlands,175000.0,29.0,140.0,4390531.609756097,52.37409599999999,4.847172
628,1056 PX Netherlands,300000.0,55.5,,186969.23076923078,52.3713434,4.8506122
629,1056 SW Netherlands,279000.0,50.0,190.0,148327.85714285713,52.3711174,4.854286
630,1056 TZ Netherlands,525000.0,80.0,,259630.2,52.37356579999999,4.8571348
631,1056 VS Netherlands,550000.0,82.0,,308414.1935483871,52.372317,4.861276
632,1056 WD Netherlands,350000.0,67.0,221.0,719500.0,52.3724739,4.8621992
633,1056 WP Netherlands,467500.0,88.5,150.0,222988.375,52.3733097,4.8621893
634,1056 WZ Netherlands,649000.0,115.0,,208770.2,52.3754837,4.859916699999999
635,1056 XB Netherlands,350000.0,61.0,,215406.57894736843,52.3756869,4.8611626
636,1056 XM Netherlands,250000.0,49.0,,187916.66666666666,52.3762753,4.860083599999999
637,1056 XP Netherlands,490000.0,82.0,,285730.75,52.3772731,4.8621424
638,1056 XX Netherlands,295000.0,52.0,123.0,4001327.411764706,52.37327920000001,4.8544858
639,1057 AD Netherlands,325000.0,55.0,,200968.97777777776,52.36654129999999,4.8500096
640,1057 BB Netherlands,400000.0,70.0,140.0,227310.24,52.3654149,4.8513446
641,1057 BV Netherlands,275000.0,53.0,,139922.33333333334,52.3702064,4.8515804
642,1057 BW Netherlands,299000.0,60.0,73.0,207486.13333333333,52.3697287,4.8492956
643,1057 CD Netherlands,525000.0,108.0,,208034.375,52.3695254,4.8540408
644,1057 CH Netherlands,485000.0,99.0,120.0,243737.57142857142,52.3692848,4.8524872
645,1057 CN Netherlands,275000.0,52.0,84.0,242385.7142857143,52.3640821,4.8527555
646,1057 CZ Netherlands,285000.0,57.0,58.285714285714285,397648.0,52.36864320000001,4.8517315
647,1057 DB Netherlands,445000.0,75.0,132.0,255038.6590909091,52.3647673,4.853246400000001
648,1057 DG Netherlands,300000.0,58.0,96.15789473684211,541520.1153846154,52.3671279,4.8525279
649,1057 GG Netherlands,300000.0,57.0,,25405741.666666668,52.3694242,4.857521999999999
650,1057 HA Netherlands,400000.0,82.0,,214832.26315789475,52.3669582,4.8607963
651,1057 HC Netherlands,700000.0,170.0,,256670.18181818182,52.3677935,4.860668899999999
652,1057 HM Netherlands,537000.0,112.5,176.4,227930.18055555556,52.36826199999999,4.8629539
653,1057 HV Netherlands,390000.0,85.0,,221400.0,52.36738500000001,4.8617897
654,1057 JA Netherlands,387500.0,83.5,292.0,839134.375,52.3696391,4.8613665
655,1057 JD Netherlands,275000.0,46.0,,1686659.375,52.3674666,4.8619355
656,1057 NE Netherlands,500000.0,101.0,,186449.34210526315,52.368935,4.862711
657,1057 VP Netherlands,346250.0,68.0,276.0,1413028.3333333333,52.36813919999999,4.8555698
658,1057 WV Netherlands,625000.0,100.0,135.5,7044313.5625,52.3678821,4.8563657
659,1057 XR Netherlands,690000.0,148.0,197.0,795229.0,52.3700693,4.8590707
660,1057 ZN Netherlands,425000.0,78.0,131.0,1056806.0689655172,52.36930419999999,4.8588302
661,1057 ZR Netherlands,259000.0,48.0,21.285714285714285,320034.4375,52.3700315,4.85866
662,1058 AJ Netherlands,359500.0,57.0,,226553.1724137931,52.3626279,4.857177399999999
663,1058 AK Netherlands,367000.0,67.5,189.0,9524890.016129032,52.363526,4.8570198
664,1058 AT Netherlands,525000.0,95.0,,421929.26829268294,52.35994909999999,4.855066
665,1058 BC Netherlands,750000.0,144.0,164.88888888888889,745075.4615384615,52.3566914,4.844257199999999
666,1058 CB Netherlands,325000.0,58.0,,198323.5294117647,52.36201149999999,4.8520023
667,1058 CP Netherlands,475000.0,103.0,,237571.42857142858,52.3599676,4.8512049
668,1058 EB Netherlands,365000.0,98.0,,229875.0,52.3605243,4.8431973
669,1058 EM Netherlands,420000.0,100.0,,259400.68181818182,52.36313149999999,4.8433562
670,1058 ER Netherlands,380000.0,99.0,,232492.1875,52.3637461,4.844112099999999
671,1058 ET Netherlands,275000.0,59.0,,247310.52631578947,52.36411469999999,4.844137
672,1058 GD Netherlands,775000.0,128.0,,4481897.192771085,52.3571584,4.8461304
673,1058 GX Netherlands,314000.0,60.0,,267795.8333333333,52.3592923,4.8509341
674,1058 HE Netherlands,1562500.0,223.5,430.1666666666667,314470.0565217391,52.35638369999999,4.8536702
675,1058 JD Netherlands,395000.0,68.0,121.35,569643.6666666666,52.35537919999999,4.8521557
676,1058 JR Netherlands,400000.0,69.0,106.0,13421305.942222223,52.3558388,4.8504327
677,1058 KA Netherlands,470000.0,69.0,119.0,508022.7272727273,52.3569164,4.8502436
678,1058 KH Netherlands,300000.0,55.0,1304.0,6788613.4927007295,52.3531419,4.8503039
679,1058 LA Netherlands,550000.0,114.0,122.0,308505.14285714284,52.3537039,4.8493724
680,1058 LK Netherlands,350000.0,65.0,109.5,328195.75,52.3528105,4.846609099999999
681,1058 NE Netherlands,350000.0,58.0,138.5,979042.9818181818,52.353677,4.8513689
682,1058 NM Netherlands,329000.0,56.0,,364942.36666666664,52.35163319999999,4.8486197
683,1058 SP Netherlands,439000.0,75.0,,446106.0,52.3542838,4.8464737
684,1058 VD Netherlands,100000.0,30.0,150.0,966666.0,52.3600478,4.853039
685,1058 VV Netherlands,435000.0,69.0,126.66666666666667,490763.8823529412,52.3627836,4.853813499999999
686,1058 XA Netherlands,425000.0,100.0,258.0,446835.67741935485,52.3609571,4.8553769
687,1058 XJ Netherlands,325000.0,55.0,,1026770.1052631579,52.3607074,4.8558056
688,1058 XV Netherlands,465000.0,86.0,89.0,678387.7567567568,52.3631445,4.8561141
689,1058 XX Netherlands,300000.0,54.0,,196971.48571428572,52.3627319,4.856309899999999
690,1059 AB Netherlands,325000.0,59.0,132.0,546861.64,52.34988449999999,4.8494627
691,1059 AH Netherlands,295000.0,59.0,,226182.3260869565,52.3474113,4.8471445
692,1059 AN Netherlands,335000.0,62.0,,1942324.2352941176,52.3481147,4.847678900000001
693,1059 AV Netherlands,425000.0,80.0,204.85714285714286,491735.29411764705,52.3482456,4.8507741
694,1059 BG Netherlands,300000.0,58.0,,381833.3333333333,52.3473824,4.8487005
695,1059 BJ Netherlands,400000.0,60.0,,228824.6862745098,52.3484517,4.8486582
696,1059 BV Netherlands,630000.0,141.0,115.42105263157895,265017.6842105263,52.34627099999999,4.8474078
697,1059 EB Netherlands,647500.0,113.0,159.2941176470588,314181.0869565217,52.3500562,4.8516622
698,1059 EJ Netherlands,599000.0,108.0,132.0,320587.1707317073,52.3501675,4.8504426
699,1059 EL Netherlands,500000.0,84.0,,239162.10714285713,52.3486574,4.8504022
700,1059 EN Netherlands,575000.0,119.0,,273522.8181818182,52.3483697,4.8503763
701,1059 ST Netherlands,649000.0,115.0,143.0,491427.0,52.3502449,4.8476824
702,1059 SW Netherlands,300000.0,50.0,120.0,516050.30303030304,52.3513137,4.8475226
703,1059 SZ Netherlands,325000.0,52.0,115.0,264720.14285714284,52.35014529999999,4.847536799999999
704,1059 VL Netherlands,500000.0,106.0,,147104.03125,52.3485654,4.844018999999999
705,1059 VR Netherlands,500000.0,77.0,89.0,343129.81481481483,52.3485654,4.844018999999999
706,1059 WB Netherlands,595000.0,123.0,,253650.54761904763,52.3506174,4.844625
707,1059 XH Netherlands,300000.0,52.0,120.0,345582.46153846156,52.35078,4.8467806
708,1059 XN Netherlands,350000.0,59.0,,307982.275,52.3510607,4.8472322
709,1059 XP Netherlands,295000.0,51.0,,259715.5172413793,52.3510573,4.846483699999999
710,1059 XS Netherlands,340000.0,56.0,128.0,228226.8085106383,52.350932,4.8485694
711,1059 XZ Netherlands,325000.0,66.0,103.66666666666667,199181.6923076923,52.3498888,4.848449899999999
712,1060 MT Netherlands,350000.0,123.0,99.66666666666667,229081.45454545456,52.3461836,4.7917144
713,1060 MX Netherlands,350000.0,120.0,96.0,181646.57142857142,52.3458728,4.7924671
714,1060 NM Netherlands,495000.0,169.0,148.41666666666666,364846.7916666667,52.352467,4.7708169
715,1060 NV Netherlands,354500.0,122.5,136.08333333333334,305163.0833333333,52.351845,4.773922499999999
716,1060 NZ Netherlands,319500.0,90.0,125.0,263282.1111111111,52.3509994,4.7720408
717,1060 PD Netherlands,325000.0,84.0,111.16666666666667,251166.66666666666,52.3499175,4.7748738
718,1060 PH Netherlands,399000.0,124.0,123.08333333333333,294854.5,52.3514636,4.776643099999999
719,1060 PJ Netherlands,320000.0,83.0,,178224.95652173914,52.35118809999999,4.7807566
720,1060 PL Netherlands,375000.0,111.0,106.34883720930233,273481.9767441861,52.3492295,4.7809008
721,1060 PW Netherlands,600000.0,187.0,231.08,393802.12,52.3481629,4.7797119
722,1060 RC Netherlands,491500.0,163.33333333333334,118.46666666666667,351894.26666666666,52.34779229999999,4.779306
723,1060 RD Netherlands,420000.0,138.0,131.65217391304347,361044.4347826087,52.347734,4.7819632
724,1060 RE Netherlands,235000.0,65.0,,191096.66666666666,52.350531,4.782306699999999
725,1060 RG Netherlands,261333.33333333334,83.66666666666667,,169455.0956521739,52.3498652,4.7839449
726,1060 RN Netherlands,295000.0,90.0,,191776.0990990991,52.3496202,4.7870157
727,1060 RW Netherlands,475000.0,162.0,180.66666666666666,328086.55555555556,52.34849329999999,4.7898929
728,1060 RX Netherlands,371666.6666666667,138.33333333333334,99.51282051282051,309959.5128205128,52.3481999,4.7887374
729,1060 RZ Netherlands,442500.0,156.5,98.26666666666667,332905.56666666665,52.3481883,4.7864627
730,1060 SH Netherlands,235000.0,63.0,136.25,206146.75,52.34656589999999,4.7837843
731,1060 SM Netherlands,439000.0,139.0,139.42105263157896,328474.4736842105,52.3469294,4.7881088
732,1060 TA Netherlands,402000.0,137.0,90.33333333333333,218375.47826086957,52.34704430000001,4.788287599999999
733,1060 TR Netherlands,622500.0,200.5,127.71428571428571,458499.28571428574,52.3429761,4.7919336
734,1060 TW Netherlands,285000.0,99.0,,215897.48214285713,52.34997689999999,4.7882291
735,1061 AC Netherlands,245000.0,72.0,,153500.0,52.3652933,4.8366053
736,1061 BK Netherlands,365000.0,83.0,,242693.03125,52.3771648,4.8382496
737,1061 BM Netherlands,500000.0,131.0,,301845.90625,52.3730438,4.8375679
738,1061 CC Netherlands,273125.0,58.25,,229525.5,52.3767591,4.8399288
739,1061 DJ Netherlands,370000.0,97.0,,255547.4126984127,52.378663,4.8401876
740,1061 GL Netherlands,225000.0,80.0,,202234.14285714287,52.3810479,4.844194
741,1061 GM Netherlands,225000.0,79.0,,135045.36363636365,52.38146099999999,4.844130199999999
742,1061 SE Netherlands,360000.0,96.0,,256891.80952380953,52.36711099999999,4.837082
743,1061 VR Netherlands,249000.0,69.0,143.0,188095.64285714287,52.3656432,4.8403449
744,1061 XZ Netherlands,369500.0,91.5,,225982.11392405065,52.36975959999999,4.8364765
745,1062 DK Netherlands,267000.0,85.0,,152502.03260869565,52.3593266,4.834917799999999
746,1062 DM Netherlands,392995.0,100.33333333333333,,128185.69230769231,52.360302,4.8359479
747,1062 GD Netherlands,250000.0,81.0,,712736.6923076923,52.35115099999999,4.8356213
748,1062 JN Netherlands,249500.0,81.5,,1558892.794117647,52.3638743,4.8387665
749,1062 KJ Netherlands,310000.0,77.0,,151254.04545454544,52.3530326,4.8363171
750,1062 KZ Netherlands,450000.0,101.0,,212679.14102564103,52.3534595,4.8392181
751,1062 LB Netherlands,303750.0,90.5,,191907.85507246378,52.3549362,4.8378494
752,1063 AE Netherlands,165000.0,47.0,,125062.5,52.38389429999999,4.8377551
753,1063 AG Netherlands,145000.0,30.0,,112857.14285714286,52.38393929999999,4.8377839
754,1063 CZ Netherlands,175000.0,54.0,,130221.19047619047,52.3833188,4.8338405
755,1063 EH Netherlands,425000.0,125.0,93.73333333333333,214611.13333333333,52.3837572,4.8314849
756,1063 GC Netherlands,275000.0,85.0,95.0,181571.75,52.3826802,4.826108
757,1063 GT Netherlands,225000.0,61.0,,522361.875,52.3838503,4.8207907
758,1063 KZ Netherlands,265000.0,78.0,95.85714285714286,173600.0,52.3815598,4.8173244
759,1064 CR Netherlands,175000.0,45.0,,236500.0,52.3724385,4.830819
760,1064 DB Netherlands,359500.0,111.0,117.0,286437.5,52.3744801,4.82163
761,1064 DE Netherlands,399000.0,132.0,126.42857142857143,336928.5714285714,52.3741136,4.8201661
762,1064 EH Netherlands,275000.0,77.0,,205500.0,52.3737843,4.8284232
763,1064 HB Netherlands,389250.0,133.0,97.0,159025.05660377358,52.37761020000001,4.8202536
764,1064 JE Netherlands,239000.0,76.0,,143680.52380952382,52.3772169,4.8113736
765,1064 LT Netherlands,399000.0,90.0,174.6206896551724,225658.2068965517,52.3742202,4.8087692
766,1064 LV Netherlands,287500.0,73.0,72.75,158200.0,52.37315049999999,4.808739099999999
767,1064 ME Netherlands,225000.0,74.0,,134903.04347826086,52.3733893,4.819074
768,1064 NJ Netherlands,250000.0,60.0,69.83333333333333,166433.5,52.37291949999999,4.8111209
769,1064 NL Netherlands,375000.0,104.0,101.375,193087.625,52.3731735,4.8097667
770,1064 NP Netherlands,425000.0,103.0,76.42105263157895,188711.31578947368,52.372497,4.8111118
771,1064 NR Netherlands,420000.0,90.0,98.8125,201520.0625,52.37269490000001,4.809288400000001
772,1064 NX Netherlands,499000.0,135.0,128.35294117647058,371386.4117647059,52.3678191,4.832800499999999
773,1064 SC Netherlands,947500.0,218.0,363.6666666666667,554439.5,52.3771393,4.8251647
774,1064 SX Netherlands,275000.0,94.0,,196429.7564102564,52.3783386,4.822212299999999
775,1064 VT Netherlands,445000.0,115.0,1191.0,3316667.972972973,52.3754961,4.8160953
776,1064 WP Netherlands,350000.0,100.0,,222584.29126213593,52.3647363,4.8308863
777,1065 AP Netherlands,370000.0,87.0,90.625,210249.3125,52.3595871,4.825343
778,1065 BA Netherlands,40000.0,21.0,79.53333333333333,228200.0,52.3624075,4.8230905
779,1065 CN Netherlands,259000.0,73.0,,182000.0,52.3574716,4.828437800000001
780,1065 DB Netherlands,325000.0,81.0,,276865.43076923076,52.35501,4.8324761
781,1065 EB Netherlands,199000.0,60.0,,149461.53846153847,52.356886,4.828137
782,1065 EC Netherlands,240000.0,63.0,,139677.77777777778,52.3566075,4.8281698
783,1065 EG Netherlands,436900.0,108.5,,311114.1818181818,52.3558998,4.832479699999999
784,1065 EN Netherlands,225000.0,57.0,,153608.0,52.3528257,4.8324153
785,1065 GN Netherlands,282000.0,87.5,,131180.0,52.3538958,4.8268242
786,1065 JP Netherlands,250000.0,72.0,,177736.0,52.3530445,4.8273487
787,1065 LT Netherlands,248750.0,77.5,,157149.57894736843,52.35719959999999,4.820382299999999
788,1065 LX Netherlands,239000.0,71.0,,142571.42857142858,52.35667189999999,4.8209175
789,1065 SM Netherlands,240000.0,56.0,,170555.55555555556,52.3553004,4.8311661
790,1065 XL Netherlands,250000.0,69.0,,143933.33333333334,52.3629574,4.8310407
791,1066 AA Netherlands,435000.0,104.0,,168599.875,52.3499482,4.8302057
792,1066 CE Netherlands,1345000.0,360.0,381.6190476190476,530631.9047619047,52.3413566,4.802417999999999
